event_url,page_url,speaker_or_title,description
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10706991,Мы используем файлы cookie,"Сайт использует файлы cookie для эффективной работы. Продолжая использование сайта, вы соглашаетесь с использованием файлов cookie. Узнать подробнее."
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10711783,Целевая аудитория,
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10711783,Тезисы,"Я расскажу, как мы в ИТМО сделали систему для проверки соответствия между статьей и кодом к ней и внедрили ее в пайплайн проверки учебных работ."
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10711783,Другие доклады секции,AI-инструменты для жизни
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10711783,Быть в курсе обновлений программы,
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10711783,"Иметь ранний доступ к расшифровкам, видео и другим полезным материалам.",
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10711783,Есть вопросы — обращайтесь:,"Орг. комитет: org@ontico.ru
Партнерство: partners@ontico.ru
Программный комитет: speakers@ontico.ru
Инфопартнерство: marketing@ontico.team
Поддержка и вопросы оплаты: +7 (495) 646-07-68, support@ontico.ru, @ontico_support"
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10711783,Мы используем файлы cookie,"Сайт использует файлы cookie для эффективной работы. Продолжая использование сайта, вы соглашаетесь с использованием файлов cookie. Узнать подробнее."
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10727440,Мнение Программного комитета о докладе,"Каждый второй, не считая каждого первого, страдает от того, что железо нынче слишком дорого. Из мастер-класса Александра вы сможете почерпнуть несколько идей, как организовать инференс более эффективно."
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10727440,Целевая аудитория,
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10727440,Тезисы,"LLM-инференс выделился в отдельный класс задач: ключевую роль играют KV-cache, разделение prefill/decode и работа с длинными контекстами, что напрямую влияет на латентность и загрузку GPU."
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10727440,Другие доклады секции,LLM
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10727440,Быть в курсе обновлений программы,
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10727440,"Иметь ранний доступ к расшифровкам, видео и другим полезным материалам.",
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10727440,Есть вопросы — обращайтесь:,"Орг. комитет: org@ontico.ru
Партнерство: partners@ontico.ru
Программный комитет: speakers@ontico.ru
Инфопартнерство: marketing@ontico.team
Поддержка и вопросы оплаты: +7 (495) 646-07-68, support@ontico.ru, @ontico_support"
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10727440,Мы используем файлы cookie,"Сайт использует файлы cookie для эффективной работы. Продолжая использование сайта, вы соглашаетесь с использованием файлов cookie. Узнать подробнее."
